NU_ANO_CENSO;CO_IES;CO_CURSO;NO_IES;NO_CURSO;CO_MUNICIPIO;NO_MUNICIPIO;REGRA;EVIDENCIA;IMPACTO;STATUS
2023;1491;1315315;CENTRO UNIVERSITÁRIO INTERNACIONAL;Análise E Desenvolvimento De Sistemas;3135209;Januária;municipio_zero_3_anos_consecutivos;"2021-2023: 3 anos presentes com MAT=0; municipio=3135209";persistencia de oferta territorial sem matriculas declaradas;"suspeita; sem erro de declaracao confirmado"
2023;1491;1315315;CENTRO UNIVERSITÁRIO INTERNACIONAL;Análise E Desenvolvimento De Sistemas;4312708;Nonoai;municipio_zero_3_anos_consecutivos;"2021-2023: 3 anos presentes com MAT=0; municipio=4312708";persistencia de oferta territorial sem matriculas declaradas;"suspeita; sem erro de declaracao confirmado"
2023;1491;1315315;CENTRO UNIVERSITÁRIO INTERNACIONAL;Análise E Desenvolvimento De Sistemas;5108006;Tapurah;municipio_zero_3_anos_consecutivos;"2021-2023: 3 anos presentes com MAT=0; municipio=5108006";persistencia de oferta territorial sem matriculas declaradas;"suspeita; sem erro de declaracao confirmado"
2023;1491;1315345;CENTRO UNIVERSITÁRIO INTERNACIONAL;Engenharia De Computação;1100023;Ariquemes;municipio_zero_3_anos_consecutivos;"2020-2023: 4 anos presentes com MAT=0; municipio=1100023";persistencia de oferta territorial sem matriculas declaradas;"suspeita; sem erro de declaracao confirmado"
2023;1491;1315345;CENTRO UNIVERSITÁRIO INTERNACIONAL;Engenharia De Computação;2706307;Palmeira dos Índios;municipio_zero_3_anos_consecutivos;"2021-2023: 3 anos presentes com MAT=0; municipio=2706307";persistencia de oferta territorial sem matriculas declaradas;"suspeita; sem erro de declaracao confirmado"
2023;1491;1315345;CENTRO UNIVERSITÁRIO INTERNACIONAL;Engenharia De Computação;3148004;Patos de Minas;municipio_zero_3_anos_consecutivos;"2021-2023: 3 anos presentes com MAT=0; municipio=3148004";persistencia de oferta territorial sem matriculas declaradas;"suspeita; sem erro de declaracao confirmado"
2023;1491;1315345;CENTRO UNIVERSITÁRIO INTERNACIONAL;Engenharia De Computação;3506508;Birigui;municipio_zero_3_anos_consecutivos;"2021-2023: 3 anos presentes com MAT=0; municipio=3506508";persistencia de oferta territorial sem matriculas declaradas;"suspeita; sem erro de declaracao confirmado"
2023;1491;1315345;CENTRO UNIVERSITÁRIO INTERNACIONAL;Engenharia De Computação;3523404;Itatiba;municipio_zero_3_anos_consecutivos;"2020-2023: 4 anos presentes com MAT=0; municipio=3523404";persistencia de oferta territorial sem matriculas declaradas;"suspeita; sem erro de declaracao confirmado"
2023;1491;1315345;CENTRO UNIVERSITÁRIO INTERNACIONAL;Engenharia De Computação;3526803;Lençóis Paulista;municipio_zero_3_anos_consecutivos;"2021-2023: 3 anos presentes com MAT=0; municipio=3526803";persistencia de oferta territorial sem matriculas declaradas;"suspeita; sem erro de declaracao confirmado"
2023;1491;1315345;CENTRO UNIVERSITÁRIO INTERNACIONAL;Engenharia De Computação;3541406;Presidente Prudente;municipio_zero_3_anos_consecutivos;"2020-2023: 4 anos presentes com MAT=0; municipio=3541406";persistencia de oferta territorial sem matriculas declaradas;"suspeita; sem erro de declaracao confirmado"
2023;1491;1315345;CENTRO UNIVERSITÁRIO INTERNACIONAL;Engenharia De Computação;3555000;Tupã;municipio_zero_3_anos_consecutivos;"2021-2023: 3 anos presentes com MAT=0; municipio=3555000";persistencia de oferta territorial sem matriculas declaradas;"suspeita; sem erro de declaracao confirmado"
2023;1491;1315345;CENTRO UNIVERSITÁRIO INTERNACIONAL;Engenharia De Computação;4117800;Palmital;municipio_zero_3_anos_consecutivos;"2021-2023: 3 anos presentes com MAT=0; municipio=4117800";persistencia de oferta territorial sem matriculas declaradas;"suspeita; sem erro de declaracao confirmado"
2023;1491;1315345;CENTRO UNIVERSITÁRIO INTERNACIONAL;Engenharia De Computação;4127601;Tijucas do Sul;municipio_zero_3_anos_consecutivos;"2020-2023: 4 anos presentes com MAT=0; municipio=4127601";persistencia de oferta territorial sem matriculas declaradas;"suspeita; sem erro de declaracao confirmado"
2023;1491;1484106;CENTRO UNIVERSITÁRIO INTERNACIONAL;Gestão Da Segurança E Defesa Cibernética;1721000;Palmas;municipio_zero_3_anos_consecutivos;"2021-2023: 3 anos presentes com MAT=0; municipio=1721000";persistencia de oferta territorial sem matriculas declaradas;"suspeita; sem erro de declaracao confirmado"
2023;1491;1484106;CENTRO UNIVERSITÁRIO INTERNACIONAL;Gestão Da Segurança E Defesa Cibernética;2910727;Eunápolis;municipio_zero_3_anos_consecutivos;"2021-2023: 3 anos presentes com MAT=0; municipio=2910727";persistencia de oferta territorial sem matriculas declaradas;"suspeita; sem erro de declaracao confirmado"
2023;1491;1484106;CENTRO UNIVERSITÁRIO INTERNACIONAL;Gestão Da Segurança E Defesa Cibernética;2930105;Senhor do Bonfim;municipio_zero_3_anos_consecutivos;"2020-2023: 4 anos presentes com MAT=0; municipio=2930105";persistencia de oferta territorial sem matriculas declaradas;"suspeita; sem erro de declaracao confirmado"
2023;1491;1484106;CENTRO UNIVERSITÁRIO INTERNACIONAL;Gestão Da Segurança E Defesa Cibernética;3163706;São Lourenço;municipio_zero_3_anos_consecutivos;"2021-2023: 3 anos presentes com MAT=0; municipio=3163706";persistencia de oferta territorial sem matriculas declaradas;"suspeita; sem erro de declaracao confirmado"
2023;1491;1484106;CENTRO UNIVERSITÁRIO INTERNACIONAL;Gestão Da Segurança E Defesa Cibernética;3303302;Niterói;municipio_zero_3_anos_consecutivos;"2020-2023: 4 anos presentes com MAT=0; municipio=3303302";persistencia de oferta territorial sem matriculas declaradas;"suspeita; sem erro de declaracao confirmado"
2023;1491;1484106;CENTRO UNIVERSITÁRIO INTERNACIONAL;Gestão Da Segurança E Defesa Cibernética;4104006;Campina Grande do Sul;municipio_zero_3_anos_consecutivos;"2021-2023: 3 anos presentes com MAT=0; municipio=4104006";persistencia de oferta territorial sem matriculas declaradas;"suspeita; sem erro de declaracao confirmado"
2023;1491;1484106;CENTRO UNIVERSITÁRIO INTERNACIONAL;Gestão Da Segurança E Defesa Cibernética;4322608;Venâncio Aires;municipio_zero_3_anos_consecutivos;"2020-2023: 4 anos presentes com MAT=0; municipio=4322608";persistencia de oferta territorial sem matriculas declaradas;"suspeita; sem erro de declaracao confirmado"
2023;1491;1509227;CENTRO UNIVERSITÁRIO INTERNACIONAL;Redes De Computadores;1500800;Ananindeua;municipio_zero_3_anos_consecutivos;"2021-2023: 3 anos presentes com MAT=0; municipio=1500800";persistencia de oferta territorial sem matriculas declaradas;"suspeita; sem erro de declaracao confirmado"
2023;1491;1509227;CENTRO UNIVERSITÁRIO INTERNACIONAL;Redes De Computadores;2904605;Brumado;municipio_zero_3_anos_consecutivos;"2020-2023: 4 anos presentes com MAT=0; municipio=2904605";persistencia de oferta territorial sem matriculas declaradas;"suspeita; sem erro de declaracao confirmado"
2023;1491;1509227;CENTRO UNIVERSITÁRIO INTERNACIONAL;Redes De Computadores;3167202;Sete Lagoas;municipio_zero_3_anos_consecutivos;"2021-2023: 3 anos presentes com MAT=0; municipio=3167202";persistencia de oferta territorial sem matriculas declaradas;"suspeita; sem erro de declaracao confirmado"
2023;1491;1509227;CENTRO UNIVERSITÁRIO INTERNACIONAL;Redes De Computadores;3201209;Cachoeiro de Itapemirim;municipio_zero_3_anos_consecutivos;"2021-2023: 3 anos presentes com MAT=0; municipio=3201209";persistencia de oferta territorial sem matriculas declaradas;"suspeita; sem erro de declaracao confirmado"
2023;1491;1509227;CENTRO UNIVERSITÁRIO INTERNACIONAL;Redes De Computadores;3518404;Guaratinguetá;municipio_zero_3_anos_consecutivos;"2021-2023: 3 anos presentes com MAT=0; municipio=3518404";persistencia de oferta territorial sem matriculas declaradas;"suspeita; sem erro de declaracao confirmado"
2023;1491;1509227;CENTRO UNIVERSITÁRIO INTERNACIONAL;Redes De Computadores;3524709;Jaguariúna;municipio_zero_3_anos_consecutivos;"2020-2023: 4 anos presentes com MAT=0; municipio=3524709";persistencia de oferta territorial sem matriculas declaradas;"suspeita; sem erro de declaracao confirmado"
2023;1491;1509227;CENTRO UNIVERSITÁRIO INTERNACIONAL;Redes De Computadores;3529401;Mauá;municipio_zero_3_anos_consecutivos;"2021-2023: 3 anos presentes com MAT=0; municipio=3529401";persistencia de oferta territorial sem matriculas declaradas;"suspeita; sem erro de declaracao confirmado"
2023;1491;1509227;CENTRO UNIVERSITÁRIO INTERNACIONAL;Redes De Computadores;4118402;Paranavaí;municipio_zero_3_anos_consecutivos;"2020-2023: 4 anos presentes com MAT=0; municipio=4118402";persistencia de oferta territorial sem matriculas declaradas;"suspeita; sem erro de declaracao confirmado"
2023;1491;1509227;CENTRO UNIVERSITÁRIO INTERNACIONAL;Redes De Computadores;4121406;Realeza;municipio_zero_3_anos_consecutivos;"2021-2023: 3 anos presentes com MAT=0; municipio=4121406";persistencia de oferta territorial sem matriculas declaradas;"suspeita; sem erro de declaracao confirmado"
2023;1491;1509227;CENTRO UNIVERSITÁRIO INTERNACIONAL;Redes De Computadores;4303103;Cachoeirinha;municipio_zero_3_anos_consecutivos;"2020-2023: 4 anos presentes com MAT=0; municipio=4303103";persistencia de oferta territorial sem matriculas declaradas;"suspeita; sem erro de declaracao confirmado"
2023;1491;1516586;CENTRO UNIVERSITÁRIO INTERNACIONAL;Ciência De Dados;1505502;Paragominas;municipio_zero_3_anos_consecutivos;"2020-2023: 4 anos presentes com MAT=0; municipio=1505502";persistencia de oferta territorial sem matriculas declaradas;"suspeita; sem erro de declaracao confirmado"
2023;1491;1516586;CENTRO UNIVERSITÁRIO INTERNACIONAL;Ciência De Dados;1506187;Rondon do Pará;municipio_zero_3_anos_consecutivos;"2020-2023: 4 anos presentes com MAT=0; municipio=1506187";persistencia de oferta territorial sem matriculas declaradas;"suspeita; sem erro de declaracao confirmado"
2023;1491;1516586;CENTRO UNIVERSITÁRIO INTERNACIONAL;Ciência De Dados;2932903;Valença;municipio_zero_3_anos_consecutivos;"2021-2023: 3 anos presentes com MAT=0; municipio=2932903";persistencia de oferta territorial sem matriculas declaradas;"suspeita; sem erro de declaracao confirmado"
2023;1491;1516586;CENTRO UNIVERSITÁRIO INTERNACIONAL;Ciência De Dados;3148004;Patos de Minas;municipio_zero_3_anos_consecutivos;"2020-2023: 4 anos presentes com MAT=0; municipio=3148004";persistencia de oferta territorial sem matriculas declaradas;"suspeita; sem erro de declaracao confirmado"
2023;1491;1516586;CENTRO UNIVERSITÁRIO INTERNACIONAL;Ciência De Dados;3149309;Pedro Leopoldo;municipio_zero_3_anos_consecutivos;"2020-2023: 4 anos presentes com MAT=0; municipio=3149309";persistencia de oferta territorial sem matriculas declaradas;"suspeita; sem erro de declaracao confirmado"
2023;1491;1516586;CENTRO UNIVERSITÁRIO INTERNACIONAL;Ciência De Dados;3170701;Varginha;municipio_zero_3_anos_consecutivos;"2020-2023: 4 anos presentes com MAT=0; municipio=3170701";persistencia de oferta territorial sem matriculas declaradas;"suspeita; sem erro de declaracao confirmado"
2023;1491;1516586;CENTRO UNIVERSITÁRIO INTERNACIONAL;Ciência De Dados;3203205;Linhares;municipio_zero_3_anos_consecutivos;"2020-2023: 4 anos presentes com MAT=0; municipio=3203205";persistencia de oferta territorial sem matriculas declaradas;"suspeita; sem erro de declaracao confirmado"
2023;1491;1516586;CENTRO UNIVERSITÁRIO INTERNACIONAL;Ciência De Dados;3533908;Olímpia;municipio_zero_3_anos_consecutivos;"2020-2023: 4 anos presentes com MAT=0; municipio=3533908";persistencia de oferta territorial sem matriculas declaradas;"suspeita; sem erro de declaracao confirmado"
2023;1491;1516586;CENTRO UNIVERSITÁRIO INTERNACIONAL;Ciência De Dados;3541000;Praia Grande;municipio_zero_3_anos_consecutivos;"2021-2023: 3 anos presentes com MAT=0; municipio=3541000";persistencia de oferta territorial sem matriculas declaradas;"suspeita; sem erro de declaracao confirmado"
2023;1491;1516586;CENTRO UNIVERSITÁRIO INTERNACIONAL;Ciência De Dados;4107207;Dois Vizinhos;municipio_zero_3_anos_consecutivos;"2021-2023: 3 anos presentes com MAT=0; municipio=4107207";persistencia de oferta territorial sem matriculas declaradas;"suspeita; sem erro de declaracao confirmado"
2023;1491;1516586;CENTRO UNIVERSITÁRIO INTERNACIONAL;Ciência De Dados;4113304;Laranjeiras do Sul;municipio_zero_3_anos_consecutivos;"2021-2023: 3 anos presentes com MAT=0; municipio=4113304";persistencia de oferta territorial sem matriculas declaradas;"suspeita; sem erro de declaracao confirmado"
2023;1491;1516586;CENTRO UNIVERSITÁRIO INTERNACIONAL;Ciência De Dados;4317400;Santiago;municipio_zero_3_anos_consecutivos;"2021-2023: 3 anos presentes com MAT=0; municipio=4317400";persistencia de oferta territorial sem matriculas declaradas;"suspeita; sem erro de declaracao confirmado"
2023;1491;1562652;CENTRO UNIVERSITÁRIO INTERNACIONAL;Engenharia De Software;3522109;Itanhaém;municipio_zero_3_anos_consecutivos;"2021-2023: 3 anos presentes com MAT=0; municipio=3522109";persistencia de oferta territorial sem matriculas declaradas;"suspeita; sem erro de declaracao confirmado"
2023;1510;1364620;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Análise E Desenvolvimento De Sistemas;3300100;Angra dos Reis;municipio_zero_3_anos_consecutivos;"2021-2023: 3 anos presentes com MAT=0; municipio=3300100";persistencia de oferta territorial sem matriculas declaradas;"suspeita; sem erro de declaracao confirmado"
2023;1510;1364620;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Análise E Desenvolvimento De Sistemas;3553955;Tarumã;municipio_zero_3_anos_consecutivos;"2021-2023: 3 anos presentes com MAT=0; municipio=3553955";persistencia de oferta territorial sem matriculas declaradas;"suspeita; sem erro de declaracao confirmado"
2023;1510;1364620;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Análise E Desenvolvimento De Sistemas;5105606;Matupá;municipio_zero_3_anos_consecutivos;"2020-2023: 4 anos presentes com MAT=0; municipio=5105606";persistencia de oferta territorial sem matriculas declaradas;"suspeita; sem erro de declaracao confirmado"
2023;1510;1364620;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Análise E Desenvolvimento De Sistemas;5107065;Querência;municipio_zero_3_anos_consecutivos;"2021-2023: 3 anos presentes com MAT=0; municipio=5107065";persistencia de oferta territorial sem matriculas declaradas;"suspeita; sem erro de declaracao confirmado"
2023;1510;1379280;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Gestão Da Tecnologia Da Informação;1500305;Afuá;municipio_zero_3_anos_consecutivos;"2021-2023: 3 anos presentes com MAT=0; municipio=1500305";persistencia de oferta territorial sem matriculas declaradas;"suspeita; sem erro de declaracao confirmado"
2023;1510;1379280;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Gestão Da Tecnologia Da Informação;2309607;Pacajus;municipio_zero_3_anos_consecutivos;"2021-2023: 3 anos presentes com MAT=0; municipio=2309607";persistencia de oferta territorial sem matriculas declaradas;"suspeita; sem erro de declaracao confirmado"
2023;1510;1379289;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Sistemas De Informação;2306306;Itapajé;municipio_zero_3_anos_consecutivos;"2021-2023: 3 anos presentes com MAT=0; municipio=2306306";persistencia de oferta territorial sem matriculas declaradas;"suspeita; sem erro de declaracao confirmado"
2023;1510;1379289;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Sistemas De Informação;2506301;Guarabira;municipio_zero_3_anos_consecutivos;"2021-2023: 3 anos presentes com MAT=0; municipio=2506301";persistencia de oferta territorial sem matriculas declaradas;"suspeita; sem erro de declaracao confirmado"
2023;1510;1379289;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Sistemas De Informação;2931350;Teixeira de Freitas;municipio_zero_3_anos_consecutivos;"2021-2023: 3 anos presentes com MAT=0; municipio=2931350";persistencia de oferta territorial sem matriculas declaradas;"suspeita; sem erro de declaracao confirmado"
2023;1510;1379289;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Sistemas De Informação;4207007;Içara;municipio_zero_3_anos_consecutivos;"2021-2023: 3 anos presentes com MAT=0; municipio=4207007";persistencia de oferta territorial sem matriculas declaradas;"suspeita; sem erro de declaracao confirmado"
2023;1510;1379289;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Sistemas De Informação;4211306;Navegantes;municipio_zero_3_anos_consecutivos;"2021-2023: 3 anos presentes com MAT=0; municipio=4211306";persistencia de oferta territorial sem matriculas declaradas;"suspeita; sem erro de declaracao confirmado"
2023;1510;1457680;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Ciência Da Computação;1503093;Goianésia do Pará;municipio_zero_3_anos_consecutivos;"2021-2023: 3 anos presentes com MAT=0; municipio=1503093";persistencia de oferta territorial sem matriculas declaradas;"suspeita; sem erro de declaracao confirmado"
2023;1510;1457680;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Ciência Da Computação;2612208;Salgueiro;municipio_zero_3_anos_consecutivos;"2020-2023: 4 anos presentes com MAT=0; municipio=2612208";persistencia de oferta territorial sem matriculas declaradas;"suspeita; sem erro de declaracao confirmado"
2023;1510;1457680;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Ciência Da Computação;3300100;Angra dos Reis;municipio_zero_3_anos_consecutivos;"2021-2023: 3 anos presentes com MAT=0; municipio=3300100";persistencia de oferta territorial sem matriculas declaradas;"suspeita; sem erro de declaracao confirmado"
