NU_ANO_CENSO;CO_IES;NO_IES;N_CURSOS;N_CURSOS_ALERTA;N_CURSOS_ATENCAO;N_CURSOS_INFORMACAO;N_CURSOS_SEM_OBSERVACOES;PCT_CURSOS_COM_ALERTA;PRINCIPAIS_OBSERVACOES;TEXTO_ENTENDA
2022;142;CENTRO UNIVERSITÁRIO DO TRIÂNGULO;2;0;1;0;1;0.0;Inscritos iguais às vagas ou aos ingressantes (1 curso);Em 2022, CENTRO UNIVERSITÁRIO DO TRIÂNGULO tem 2 cursos de Computação na base. 1 aparece com aviso. Principais observações: Inscritos iguais às vagas ou aos ingressantes (1 curso).
2022;1420;FACULDADES DE DRACENA;1;0;0;0;1;0.0;;Em 2022, FACULDADES DE DRACENA tem 1 curso de Computação na base. Nenhum tem observações.
2022;1422;CENTRO UNIVERSITÁRIO DO NORTE;15;1;14;0;0;6.7;"Matrículas concentradas ou municípios vazios (EaD) (1 curso); Inscritos iguais às vagas ou aos ingressantes (15 cursos)";"Em 2022, CENTRO UNIVERSITÁRIO DO NORTE tem 15 cursos de Computação na base. 1 fica de fora de algum gráfico e 14 aparecem com aviso. Principais observações: Matrículas concentradas ou municípios vazios (EaD) (1 curso); Inscritos iguais às vagas ou aos ingressantes (15 cursos)."
2022;1423;Faculdade Ideal Wyden;6;3;0;0;3;50.0;"Zero inscritos informados (3 cursos); Matrículas caíram a zero de um ano para o outro (1 curso)";"Em 2022, Faculdade Ideal Wyden tem 6 cursos de Computação na base. 3 ficam de fora de algum gráfico. Principais observações: Zero inscritos informados (3 cursos); Matrículas caíram a zero de um ano para o outro (1 curso)."
2022;14248;Faculdade Presidente Antônio Carlos de Uberlândia;1;0;0;0;1;0.0;;Em 2022, Faculdade Presidente Antônio Carlos de Uberlândia tem 1 curso de Computação na base. Nenhum tem observações.
2022;1426;INSTITUTO LUTERANO DE ENSINO SUPERIOR DE ITUMBIARA;1;0;1;0;0;0.0;Inscritos iguais às vagas ou aos ingressantes (1 curso);Em 2022, INSTITUTO LUTERANO DE ENSINO SUPERIOR DE ITUMBIARA tem 1 curso de Computação na base. 1 aparece com aviso. Principais observações: Inscritos iguais às vagas ou aos ingressantes (1 curso).
2022;1427;CENTRO UNIVERSITÁRIO DA SERRA GAÚCHA;19;19;0;0;0;100.0;"Instituição repetiu vagas em vários cursos neste ano (19 cursos); Zero matrículas, mas com ingressantes (1 curso); Mesmo número de vagas em vários cursos (4 cursos)";"Em 2022, CENTRO UNIVERSITÁRIO DA SERRA GAÚCHA tem 19 cursos de Computação na base. 19 ficam de fora de algum gráfico. Principais observações: Instituição repetiu vagas em vários cursos neste ano (19 cursos); Zero matrículas, mas com ingressantes (1 curso); Mesmo número de vagas em vários cursos (4 cursos)."
2022;143;UNIVERSIDADE DE UBERABA;10;0;0;0;10;0.0;;Em 2022, UNIVERSIDADE DE UBERABA tem 10 cursos de Computação na base. Nenhum tem observações.
2022;1430;CENTRO UNIVERSITÁRIO INGÁ;4;0;0;0;4;0.0;;Em 2022, CENTRO UNIVERSITÁRIO INGÁ tem 4 cursos de Computação na base. Nenhum tem observações.
2022;14321;CENTRO UNIVERSITÁRIO MAURÍCIO DE NASSAU DE FORTALEZA;1;0;1;0;0;0.0;Inscritos iguais às vagas ou aos ingressantes (1 curso);Em 2022, CENTRO UNIVERSITÁRIO MAURÍCIO DE NASSAU DE FORTALEZA tem 1 curso de Computação na base. 1 aparece com aviso. Principais observações: Inscritos iguais às vagas ou aos ingressantes (1 curso).
2022;1433;FACULDADE ORÍGENES LESSA;1;1;0;0;0;100.0;Zero inscritos informados (1 curso);Em 2022, FACULDADE ORÍGENES LESSA tem 1 curso de Computação na base. 1 fica de fora de algum gráfico. Principais observações: Zero inscritos informados (1 curso).
2022;1434;Centro Universitário de Itapira Uniesi;1;0;0;0;1;0.0;;Em 2022, Centro Universitário de Itapira Uniesi tem 1 curso de Computação na base. Nenhum tem observações.
2022;1436;ESCOLA SUPERIOR BATISTA DO AMAZONAS;1;0;0;0;1;0.0;;Em 2022, ESCOLA SUPERIOR BATISTA DO AMAZONAS tem 1 curso de Computação na base. Nenhum tem observações.
2022;1438;FACULDADES DE CAMPINAS;1;0;0;0;1;0.0;;Em 2022, FACULDADES DE CAMPINAS tem 1 curso de Computação na base. Nenhum tem observações.
2022;1440;INSTITUTO APHONSIANO DE ENSINO SUPERIOR;1;0;0;0;1;0.0;;Em 2022, INSTITUTO APHONSIANO DE ENSINO SUPERIOR tem 1 curso de Computação na base. Nenhum tem observações.
2022;14403;CENTRO UNIVERSITÁRIO DO PARANÁ;1;0;1;0;0;0.0;Inscritos iguais às vagas ou aos ingressantes (1 curso);Em 2022, CENTRO UNIVERSITÁRIO DO PARANÁ tem 1 curso de Computação na base. 1 aparece com aviso. Principais observações: Inscritos iguais às vagas ou aos ingressantes (1 curso).
2022;14408;INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA;2;0;0;0;2;0.0;;Em 2022, INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA tem 2 cursos de Computação na base. Nenhum tem observações.
2022;1441;FACULDADE DE TECNOLOGIA DO PIAUÍ;1;0;0;0;1;0.0;;Em 2022, FACULDADE DE TECNOLOGIA DO PIAUÍ tem 1 curso de Computação na base. Nenhum tem observações.
2022;14429;FACULDADE ANHANGUERA DE MACEIÓ;1;1;0;0;0;100.0;Zero inscritos informados (1 curso);Em 2022, FACULDADE ANHANGUERA DE MACEIÓ tem 1 curso de Computação na base. 1 fica de fora de algum gráfico. Principais observações: Zero inscritos informados (1 curso).
2022;1444;FACULDADES INTEGRADAS EINSTEIN DE LIMEIRA;1;0;0;0;1;0.0;;Em 2022, FACULDADES INTEGRADAS EINSTEIN DE LIMEIRA tem 1 curso de Computação na base. Nenhum tem observações.
2022;1445;CENTRO UNIVERSITÁRIO DO INSTITUTO MAUÁ DE TECNOLOGIA;3;0;3;0;0;0.0;Inscritos iguais às vagas ou aos ingressantes (3 cursos);Em 2022, CENTRO UNIVERSITÁRIO DO INSTITUTO MAUÁ DE TECNOLOGIA tem 3 cursos de Computação na base. 3 aparecem com aviso. Principais observações: Inscritos iguais às vagas ou aos ingressantes (3 cursos).
2022;1446;CENTRO UNIVERSITÁRIO PLANALTO DO DISTRITO FEDERAL - UNIPLAN;2;0;0;0;2;0.0;;Em 2022, CENTRO UNIVERSITÁRIO PLANALTO DO DISTRITO FEDERAL - UNIPLAN tem 2 cursos de Computação na base. Nenhum tem observações.
2022;14509;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA BAIANO;4;0;2;0;2;0.0;Inscritos iguais às vagas ou aos ingressantes (2 cursos);Em 2022, INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA BAIANO tem 4 cursos de Computação na base. 2 aparecem com aviso. Principais observações: Inscritos iguais às vagas ou aos ingressantes (2 cursos).
2022;1452;FACULDADE ANHANGUERA DO MARANHÃO;1;0;0;0;1;0.0;;Em 2022, FACULDADE ANHANGUERA DO MARANHÃO tem 1 curso de Computação na base. Nenhum tem observações.
2022;1455;FACULDADE SANTÍSSIMO SACRAMENTO;1;0;0;0;1;0.0;;Em 2022, FACULDADE SANTÍSSIMO SACRAMENTO tem 1 curso de Computação na base. Nenhum tem observações.
2022;1459;CENTRO UNIVERSITÁRIO MÁRIO PALMÉRIO;1;0;0;0;1;0.0;;Em 2022, CENTRO UNIVERSITÁRIO MÁRIO PALMÉRIO tem 1 curso de Computação na base. Nenhum tem observações.
2022;146;CENTRO UNIVERSITÁRIO DE RIO PRETO;5;1;0;0;4;20.0;"Matrículas caíram a zero de um ano para o outro (1 curso); Zero matrículas, mas com ingressantes (1 curso)";"Em 2022, CENTRO UNIVERSITÁRIO DE RIO PRETO tem 5 cursos de Computação na base. 1 fica de fora de algum gráfico. Principais observações: Matrículas caíram a zero de um ano para o outro (1 curso); Zero matrículas, mas com ingressantes (1 curso)."
2022;1461;CENTRO UNIVERSIÁRIO UNIFTC SALVADOR;1;1;0;0;0;100.0;"Matrículas caíram a zero de um ano para o outro (1 curso); Zero inscritos informados (1 curso)";"Em 2022, CENTRO UNIVERSIÁRIO UNIFTC SALVADOR tem 1 curso de Computação na base. 1 fica de fora de algum gráfico. Principais observações: Matrículas caíram a zero de um ano para o outro (1 curso); Zero inscritos informados (1 curso)."
2022;14622;FACULDADE UNIFTB;2;0;0;0;2;0.0;;Em 2022, FACULDADE UNIFTB tem 2 cursos de Computação na base. Nenhum tem observações.
2022;1469;FACULDADE CESUSC;1;0;0;0;1;0.0;;Em 2022, FACULDADE CESUSC tem 1 curso de Computação na base. Nenhum tem observações.
2022;14717;Centro Universitário Maurício de Nassau de Caruaru;1;0;0;0;1;0.0;;Em 2022, Centro Universitário Maurício de Nassau de Caruaru tem 1 curso de Computação na base. Nenhum tem observações.
2022;1472;CENTRO UNIVERSITÁRIO LEONARDO DA VINCI;11;0;2;3;6;0.0;"Inscritos iguais às vagas ou aos ingressantes (2 cursos); Municípios cadastrados sem nenhum aluno (EaD) (3 cursos); Classificação do curso mudou ao longo dos anos (1 curso)";"Em 2022, CENTRO UNIVERSITÁRIO LEONARDO DA VINCI tem 11 cursos de Computação na base. 2 aparecem com aviso e 3 têm só nota informativa. Principais observações: Inscritos iguais às vagas ou aos ingressantes (2 cursos); Municípios cadastrados sem nenhum aluno (EaD) (3 cursos); Classificação do curso mudou ao longo dos anos (1 curso)."
2022;14724;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PARANÁ;17;17;0;0;0;100.0;"Instituição repetiu vagas em vários cursos neste ano (17 cursos); Zero inscritos informados (2 cursos); Mesmo número de vagas em vários cursos (6 cursos)";"Em 2022, INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PARANÁ tem 17 cursos de Computação na base. 17 ficam de fora de algum gráfico. Principais observações: Instituição repetiu vagas em vários cursos neste ano (17 cursos); Zero inscritos informados (2 cursos); Mesmo número de vagas em vários cursos (6 cursos)."
2022;1477;FACULDADE ERICH FROMM;1;0;0;0;1;0.0;;Em 2022, FACULDADE ERICH FROMM tem 1 curso de Computação na base. Nenhum tem observações.
2022;1478;FACULDADE ANHANGUERA DE SÃO BERNARDO;1;0;0;0;1;0.0;;Em 2022, FACULDADE ANHANGUERA DE SÃO BERNARDO tem 1 curso de Computação na base. Nenhum tem observações.
2022;14786;FACULDADE DE TECNOLOGIA SENAI LONDRINA;1;0;0;1;0;0.0;Código do curso aparece em outra instituição (1 curso);Em 2022, FACULDADE DE TECNOLOGIA SENAI LONDRINA tem 1 curso de Computação na base. 1 tem só nota informativa. Principais observações: Código do curso aparece em outra instituição (1 curso).
2022;1487;CENTRO UNIVERSITÁRIO UNIDOM - BOSCO;7;0;1;1;5;0.0;"Inscritos iguais às vagas ou aos ingressantes (1 curso); Classificação do curso mudou ao longo dos anos (1 curso)";"Em 2022, CENTRO UNIVERSITÁRIO UNIDOM - BOSCO tem 7 cursos de Computação na base. 1 aparece com aviso e 1 tem só nota informativa. Principais observações: Inscritos iguais às vagas ou aos ingressantes (1 curso); Classificação do curso mudou ao longo dos anos (1 curso)."
2022;1488;FACULDADE LUSÓFONA DO RIO DE JANEIRO;1;1;0;0;0;100.0;Zero inscritos informados (1 curso);Em 2022, FACULDADE LUSÓFONA DO RIO DE JANEIRO tem 1 curso de Computação na base. 1 fica de fora de algum gráfico. Principais observações: Zero inscritos informados (1 curso).
2022;14882;FACULDADE HORIZONTE;1;0;1;0;0;0.0;Inscritos iguais às vagas ou aos ingressantes (1 curso);Em 2022, FACULDADE HORIZONTE tem 1 curso de Computação na base. 1 aparece com aviso. Principais observações: Inscritos iguais às vagas ou aos ingressantes (1 curso).
2022;1490;CENTRO UNIVERSITÁRIO DE JAGUARIÚNA;3;0;0;0;3;0.0;;Em 2022, CENTRO UNIVERSITÁRIO DE JAGUARIÚNA tem 3 cursos de Computação na base. Nenhum tem observações.
2022;1491;CENTRO UNIVERSITÁRIO INTERNACIONAL;10;2;0;8;0;20.0;"Zero inscritos informados (2 cursos); Municípios cadastrados sem nenhum aluno (EaD) (8 cursos); Classificação do curso mudou ao longo dos anos (1 curso)";"Em 2022, CENTRO UNIVERSITÁRIO INTERNACIONAL tem 10 cursos de Computação na base. 2 ficam de fora de algum gráfico e 8 têm só nota informativa. Principais observações: Zero inscritos informados (2 cursos); Municípios cadastrados sem nenhum aluno (EaD) (8 cursos); Classificação do curso mudou ao longo dos anos (1 curso)."
2022;1492;FACULDADE ANHANGUERA DE UBERLÂNDIA;4;0;0;0;4;0.0;;Em 2022, FACULDADE ANHANGUERA DE UBERLÂNDIA tem 4 cursos de Computação na base. Nenhum tem observações.
2022;14927;FACULDADE ÚNICA DE FORMAÇÃO E ENSINO;1;0;1;0;0;0.0;Inscritos iguais às vagas ou aos ingressantes (1 curso);Em 2022, FACULDADE ÚNICA DE FORMAÇÃO E ENSINO tem 1 curso de Computação na base. 1 aparece com aviso. Principais observações: Inscritos iguais às vagas ou aos ingressantes (1 curso).
2022;1493;CENTRO UNIVERSITÁRIO ALVES FARIA;5;0;0;0;5;0.0;;Em 2022, CENTRO UNIVERSITÁRIO ALVES FARIA tem 5 cursos de Computação na base. Nenhum tem observações.
2022;1494;Centro Universitário Salesiano;7;1;1;0;5;14.3;"Matrículas caíram a zero de um ano para o outro (1 curso); Zero inscritos informados (1 curso); Inscritos iguais às vagas ou aos ingressantes (1 curso)";"Em 2022, Centro Universitário Salesiano tem 7 cursos de Computação na base. 1 fica de fora de algum gráfico e 1 aparece com aviso. Principais observações: Matrículas caíram a zero de um ano para o outro (1 curso); Zero inscritos informados (1 curso); Inscritos iguais às vagas ou aos ingressantes (1 curso)."
2022;14947;FACULDADE DE CIÊNCIAS DO TOCANTINS;1;1;0;0;0;100.0;Zero inscritos informados (1 curso);Em 2022, FACULDADE DE CIÊNCIAS DO TOCANTINS tem 1 curso de Computação na base. 1 fica de fora de algum gráfico. Principais observações: Zero inscritos informados (1 curso).
2022;14951;FACULDADE DE ENGENHARIA E INOVAÇÃO TÉCNICO PROFISSI;2;0;2;0;0;0.0;Inscritos iguais às vagas ou aos ingressantes (2 cursos);Em 2022, FACULDADE DE ENGENHARIA E INOVAÇÃO TÉCNICO PROFISSI tem 2 cursos de Computação na base. 2 aparecem com aviso. Principais observações: Inscritos iguais às vagas ou aos ingressantes (2 cursos).
2022;14996;FACULDADE DE GESTAO E NEGOCIOS DE SALVADOR;2;0;0;0;2;0.0;;Em 2022, FACULDADE DE GESTAO E NEGOCIOS DE SALVADOR tem 2 cursos de Computação na base. Nenhum tem observações.
2022;15;UNIVERSIDADE CATÓLICA DE PETRÓPOLIS;2;1;0;0;1;50.0;Zero inscritos informados (1 curso);Em 2022, UNIVERSIDADE CATÓLICA DE PETRÓPOLIS tem 2 cursos de Computação na base. 1 fica de fora de algum gráfico. Principais observações: Zero inscritos informados (1 curso).
2022;150;UNIVERSIDADE DE SOROCABA;8;2;0;0;6;25.0;Zero inscritos informados (2 cursos);Em 2022, UNIVERSIDADE DE SOROCABA tem 8 cursos de Computação na base. 2 ficam de fora de algum gráfico. Principais observações: Zero inscritos informados (2 cursos).
2022;1500;Faculdade UNIGUAÇU;1;0;0;0;1;0.0;;Em 2022, Faculdade UNIGUAÇU tem 1 curso de Computação na base. Nenhum tem observações.
2022;15015;Universidade Estadual do Norte do Paraná;2;1;0;0;1;50.0;Zero inscritos informados (1 curso);Em 2022, Universidade Estadual do Norte do Paraná tem 2 cursos de Computação na base. 1 fica de fora de algum gráfico. Principais observações: Zero inscritos informados (1 curso).
2022;15032;UNIVERSIDADE ALTO VALE DO RIO DO PEIXE;1;1;0;0;0;100.0;"Zero inscritos informados (1 curso); Código do curso aparece em outra instituição (1 curso)";"Em 2022, UNIVERSIDADE ALTO VALE DO RIO DO PEIXE tem 1 curso de Computação na base. 1 fica de fora de algum gráfico. Principais observações: Zero inscritos informados (1 curso); Código do curso aparece em outra instituição (1 curso)."
2022;1504;CENTRO UNIVERSITÁRIO MAURÍCIO DE NASSAU DE MACEIÓ;2;0;1;0;1;0.0;Inscritos iguais às vagas ou aos ingressantes (1 curso);Em 2022, CENTRO UNIVERSITÁRIO MAURÍCIO DE NASSAU DE MACEIÓ tem 2 cursos de Computação na base. 1 aparece com aviso. Principais observações: Inscritos iguais às vagas ou aos ingressantes (1 curso).
2022;15059;UNIVERSIDADE FEDERAL DO OESTE DO PARÁ;3;0;0;1;2;0.0;Código do curso aparece em outra instituição (1 curso);Em 2022, UNIVERSIDADE FEDERAL DO OESTE DO PARÁ tem 3 cursos de Computação na base. 1 tem só nota informativa. Principais observações: Código do curso aparece em outra instituição (1 curso).
2022;1507;FACULDADE PROJEÇÃO DE CEILÂNDIA;3;1;0;0;2;33.3;Zero inscritos informados (1 curso);Em 2022, FACULDADE PROJEÇÃO DE CEILÂNDIA tem 3 cursos de Computação na base. 1 fica de fora de algum gráfico. Principais observações: Zero inscritos informados (1 curso).
2022;15079;FACULDADE MASTER DE PARAUAPEBAS - FAMAP;1;0;1;0;0;0.0;Inscritos iguais às vagas ou aos ingressantes (1 curso);Em 2022, FACULDADE MASTER DE PARAUAPEBAS - FAMAP tem 1 curso de Computação na base. 1 aparece com aviso. Principais observações: Inscritos iguais às vagas ou aos ingressantes (1 curso).
2022;1508;Centro Universitário Metropolitano de Maringá;4;2;0;0;2;50.0;"Matrículas concentradas ou municípios vazios (EaD) (1 curso); Zero inscritos informados (1 curso); Inscritos iguais às vagas ou aos ingressantes (1 curso)";"Em 2022, Centro Universitário Metropolitano de Maringá tem 4 cursos de Computação na base. 2 ficam de fora de algum gráfico. Principais observações: Matrículas concentradas ou municípios vazios (EaD) (1 curso); Zero inscritos informados (1 curso); Inscritos iguais às vagas ou aos ingressantes (1 curso)."
2022;1509;Centro Universitário Estácio de Belo Horizonte - Estácio BH;4;0;0;0;4;0.0;;Em 2022, Centro Universitário Estácio de Belo Horizonte - Estácio BH tem 4 cursos de Computação na base. Nenhum tem observações.
2022;1510;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;17;2;0;3;12;11.8;"Zero inscritos informados (1 curso); Zero matrículas, mas com ingressantes (1 curso); Municípios cadastrados sem nenhum aluno (EaD) (3 cursos)";"Em 2022, CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA tem 17 cursos de Computação na base. 2 ficam de fora de algum gráfico e 3 têm só nota informativa. Principais observações: Zero inscritos informados (1 curso); Zero matrículas, mas com ingressantes (1 curso); Municípios cadastrados sem nenhum aluno (EaD) (3 cursos)."
2022;15121;UNIVERSIDADE FEDERAL DA FRONTEIRA SUL;1;0;0;0;1;0.0;;Em 2022, UNIVERSIDADE FEDERAL DA FRONTEIRA SUL tem 1 curso de Computação na base. Nenhum tem observações.
2022;15133;FACULDADE JARDINS;1;0;0;0;1;0.0;;Em 2022, FACULDADE JARDINS tem 1 curso de Computação na base. Nenhum tem observações.
2022;1514;CENTRO UNIVERSITÁRIO VALE DO CRICARÉ;1;0;1;0;0;0.0;Inscritos iguais às vagas ou aos ingressantes (1 curso);Em 2022, CENTRO UNIVERSITÁRIO VALE DO CRICARÉ tem 1 curso de Computação na base. 1 aparece com aviso. Principais observações: Inscritos iguais às vagas ou aos ingressantes (1 curso).
2022;1515;FACULDADE DE EDUCAÇÃO DE PORTO VELHO;1;0;1;0;0;0.0;Inscritos iguais às vagas ou aos ingressantes (1 curso);Em 2022, FACULDADE DE EDUCAÇÃO DE PORTO VELHO tem 1 curso de Computação na base. 1 aparece com aviso. Principais observações: Inscritos iguais às vagas ou aos ingressantes (1 curso).
2022;1519;CENTRO UNIVERSITÁRIO DE PATO BRANCO;2;1;0;0;1;50.0;Zero inscritos informados (1 curso);Em 2022, CENTRO UNIVERSITÁRIO DE PATO BRANCO tem 2 cursos de Computação na base. 1 fica de fora de algum gráfico. Principais observações: Zero inscritos informados (1 curso).
2022;1521;FACULDADE ESTÁCIO DE BELÉM - ESTÁCIO BELÉM;4;2;0;0;2;50.0;"Zero inscritos informados (2 cursos); Matrículas caíram a zero de um ano para o outro (1 curso)";"Em 2022, FACULDADE ESTÁCIO DE BELÉM - ESTÁCIO BELÉM tem 4 cursos de Computação na base. 2 ficam de fora de algum gráfico. Principais observações: Zero inscritos informados (2 cursos); Matrículas caíram a zero de um ano para o outro (1 curso)."
2022;1523;Centro de Ensino Superior CESUL;1;0;0;0;1;0.0;;Em 2022, Centro de Ensino Superior CESUL tem 1 curso de Computação na base. Nenhum tem observações.
2022;15236;FACULDADE DE TECNOLOGIA ALCIDES MAYA;2;0;0;0;2;0.0;;Em 2022, FACULDADE DE TECNOLOGIA ALCIDES MAYA tem 2 cursos de Computação na base. Nenhum tem observações.
